Scode,Coname,Date,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
000975,银泰黄金,2022-07-29,17,6,4,7,2659,35
002155,湖南黄金,2022-07-29,70,34,6,30,10936,70
600489,中金黄金,2022-07-29,66,21,3,42,7974,57
600547,山东黄金,2022-07-29,75,29,6,40,10495,37
600916,中国黄金,2022-07-29,31,8,1,22,5356,26
600988,赤峰黄金,2022-07-29,124,54,9,61,21786,223
601069,西部黄金,2022-07-29,31,10,2,19,4782,54
000975,银泰黄金,2022-07-30,3,1,0,2,683,2
002155,湖南黄金,2022-07-30,3,2,0,1,1350,1
600489,中金黄金,2022-07-30,14,4,0,10,2949,24
600547,山东黄金,2022-07-30,5,1,0,4,868,0
600916,中国黄金,2022-07-30,3,2,0,1,574,1
600988,赤峰黄金,2022-07-30,20,9,0,11,5141,26
601069,西部黄金,2022-07-30,5,2,0,3,912,6
000975,银泰黄金,2022-07-31,5,1,1,3,700,0
002155,湖南黄金,2022-07-31,5,4,0,1,1438,5
600489,中金黄金,2022-07-31,9,3,0,6,1178,4
600547,山东黄金,2022-07-31,8,5,0,3,1642,2
600916,中国黄金,2022-07-31,6,3,0,3,1591,3
600988,赤峰黄金,2022-07-31,12,7,0,5,2223,7
601069,西部黄金,2022-07-31,6,3,0,3,963,7
000975,银泰黄金,2022-08-01,12,1,0,11,2299,12
002155,湖南黄金,2022-08-01,77,32,4,41,15683,116
600489,中金黄金,2022-08-01,57,19,10,28,7010,39
600547,山东黄金,2022-08-01,44,12,7,25,7044,34
600916,中国黄金,2022-08-01,43,15,8,20,5884,34
600988,赤峰黄金,2022-08-01,120,45,13,62,20524,208
601069,西部黄金,2022-08-01,25,10,3,12,3906,39
000975,银泰黄金,2022-08-02,21,7,2,12,2577,17
002155,湖南黄金,2022-08-02,80,30,9,41,12519,118
600489,中金黄金,2022-08-02,104,26,9,69,14413,90
600547,山东黄金,2022-08-02,62,23,4,35,9661,44
600916,中国黄金,2022-08-02,53,11,9,33,5421,31
600988,赤峰黄金,2022-08-02,99,38,17,44,14852,147
601069,西部黄金,2022-08-02,72,26,8,38,15220,139
000975,银泰黄金,2022-08-03,18,10,1,7,2136,10
002155,湖南黄金,2022-08-03,59,20,7,32,11827,77
600489,中金黄金,2022-08-03,97,19,9,69,11165,53
600547,山东黄金,2022-08-03,52,19,5,28,7215,33
600916,中国黄金,2022-08-03,44,12,8,24,5412,28
600988,赤峰黄金,2022-08-03,55,23,3,29,8710,89
601069,西部黄金,2022-08-03,45,7,3,35,10610,120
000975,银泰黄金,2022-08-04,12,4,1,7,1965,15
002155,湖南黄金,2022-08-04,41,19,3,19,13398,88
600489,中金黄金,2022-08-04,66,18,8,40,8978,59
600547,山东黄金,2022-08-04,48,20,6,22,8617,86
600916,中国黄金,2022-08-04,32,10,2,20,3957,10
600988,赤峰黄金,2022-08-04,65,34,5,26,12105,121
601069,西部黄金,2022-08-04,44,15,2,27,5764,68
000975,银泰黄金,2022-08-05,52,17,2,33,7675,69
002155,湖南黄金,2022-08-05,73,20,4,49,10619,72
600489,中金黄金,2022-08-05,88,29,8,51,12119,90
600547,山东黄金,2022-08-05,78,21,13,44,12264,77
600916,中国黄金,2022-08-05,21,10,3,8,3226,23
600988,赤峰黄金,2022-08-05,129,49,10,70,23332,267
601069,西部黄金,2022-08-05,61,19,9,33,7418,64
000975,银泰黄金,2022-08-06,13,3,1,9,3382,13
002155,湖南黄金,2022-08-06,11,2,1,8,1936,4
600489,中金黄金,2022-08-06,12,2,0,10,1509,10
600547,山东黄金,2022-08-06,6,2,0,4,605,1
600916,中国黄金,2022-08-06,3,1,0,2,410,0
600988,赤峰黄金,2022-08-06,14,8,1,5,5424,58
601069,西部黄金,2022-08-06,9,3,1,5,1173,8
000975,银泰黄金,2022-08-07,4,1,0,3,1032,12
002155,湖南黄金,2022-08-07,7,0,0,7,1427,2
600489,中金黄金,2022-08-07,18,6,0,12,2436,8
600547,山东黄金,2022-08-07,9,5,1,3,1320,5
600916,中国黄金,2022-08-07,4,2,0,2,909,1
600988,赤峰黄金,2022-08-07,18,5,0,13,4552,33
601069,西部黄金,2022-08-07,5,2,0,3,618,2
000975,银泰黄金,2022-08-08,19,8,1,10,3910,27
002155,湖南黄金,2022-08-08,37,12,6,19,7496,91
600489,中金黄金,2022-08-08,43,22,4,17,5413,32
600547,山东黄金,2022-08-08,74,36,6,32,11051,46
600916,中国黄金,2022-08-08,33,14,2,17,5420,33
600988,赤峰黄金,2022-08-08,83,39,4,40,15713,158
601069,西部黄金,2022-08-08,24,5,1,18,4071,57
000975,银泰黄金,2022-08-09,14,5,1,8,2018,17
002155,湖南黄金,2022-08-09,33,6,4,23,5197,27
600489,中金黄金,2022-08-09,48,15,4,29,7070,41
600547,山东黄金,2022-08-09,59,16,11,32,6926,55
600916,中国黄金,2022-08-09,42,19,4,19,7701,71
600988,赤峰黄金,2022-08-09,116,41,8,67,28549,358
601069,西部黄金,2022-08-09,37,17,4,16,4529,40
000975,银泰黄金,2022-08-10,31,15,2,14,4032,12
002155,湖南黄金,2022-08-10,97,41,7,49,18151,134
600489,中金黄金,2022-08-10,135,29,13,93,17021,98
600547,山东黄金,2022-08-10,131,49,14,68,17836,148
600916,中国黄金,2022-08-10,142,51,15,76,18751,147
600988,赤峰黄金,2022-08-10,322,95,37,190,71463,604
601069,西部黄金,2022-08-10,60,18,8,34,7595,64
000975,银泰黄金,2022-08-11,28,10,4,14,3966,19
002155,湖南黄金,2022-08-11,46,19,5,22,16770,150
600489,中金黄金,2022-08-11,93,19,10,64,12484,86
600547,山东黄金,2022-08-11,56,18,11,27,9523,59
600916,中国黄金,2022-08-11,76,25,8,43,11572,96
600988,赤峰黄金,2022-08-11,196,47,14,135,40315,330
601069,西部黄金,2022-08-11,61,10,2,49,7093,40
000975,银泰黄金,2022-08-12,26,11,4,11,3289,24
002155,湖南黄金,2022-08-12,66,31,3,32,11046,108
600489,中金黄金,2022-08-12,85,32,3,50,11199,67
600547,山东黄金,2022-08-12,65,21,8,36,8499,52
600916,中国黄金,2022-08-12,86,25,12,49,11666,80
600988,赤峰黄金,2022-08-12,249,104,17,128,48619,401
601069,西部黄金,2022-08-12,50,18,6,26,6706,53
000975,银泰黄金,2022-08-13,3,1,0,2,642,1
002155,湖南黄金,2022-08-13,9,4,0,5,3332,19
600489,中金黄金,2022-08-13,10,3,1,6,2316,14
600547,山东黄金,2022-08-13,7,4,1,2,1504,5
600916,中国黄金,2022-08-13,5,1,0,4,761,2
600988,赤峰黄金,2022-08-13,44,13,1,30,14112,78
601069,西部黄金,2022-08-13,2,1,0,1,327,0
000975,银泰黄金,2022-08-14,4,3,0,1,752,8
002155,湖南黄金,2022-08-14,6,2,1,3,2216,20
600489,中金黄金,2022-08-14,7,2,1,4,2302,14
600547,山东黄金,2022-08-14,7,1,0,6,1180,3
600916,中国黄金,2022-08-14,6,4,0,2,1500,4
600988,赤峰黄金,2022-08-14,36,13,1,22,8166,78
601069,西部黄金,2022-08-14,3,2,0,1,565,6
000975,银泰黄金,2022-08-15,22,6,2,14,3389,22
002155,湖南黄金,2022-08-15,61,25,3,33,16012,124
600489,中金黄金,2022-08-15,51,10,3,38,7414,66
600547,山东黄金,2022-08-15,46,15,5,26,6927,35
600916,中国黄金,2022-08-15,67,31,8,28,10542,85
600988,赤峰黄金,2022-08-15,146,51,12,83,34049,204
601069,西部黄金,2022-08-15,23,8,3,12,2921,16
000975,银泰黄金,2022-08-16,7,2,1,4,1379,10
002155,湖南黄金,2022-08-16,29,11,0,18,6487,32
600489,中金黄金,2022-08-16,55,17,7,31,7083,41
600547,山东黄金,2022-08-16,55,13,4,38,8722,61
600916,中国黄金,2022-08-16,86,17,11,58,16451,125
600988,赤峰黄金,2022-08-16,130,53,15,62,27946,391
601069,西部黄金,2022-08-16,27,4,2,21,3744,31
000975,银泰黄金,2022-08-17,7,4,0,3,846,4
002155,湖南黄金,2022-08-17,30,15,4,11,9187,76
600489,中金黄金,2022-08-17,44,10,2,32,6645,62
600547,山东黄金,2022-08-17,50,11,8,31,6064,29
600916,中国黄金,2022-08-17,54,20,4,30,7714,68
600988,赤峰黄金,2022-08-17,168,50,13,105,32595,214
601069,西部黄金,2022-08-17,57,18,11,28,9688,77
000975,银泰黄金,2022-08-18,13,3,3,7,1696,15
002155,湖南黄金,2022-08-18,41,10,4,27,6024,48
600489,中金黄金,2022-08-18,44,9,2,33,6468,38
600547,山东黄金,2022-08-18,65,27,7,31,11032,64
600916,中国黄金,2022-08-18,61,27,8,26,9260,65
600988,赤峰黄金,2022-08-18,84,28,11,45,12858,114
601069,西部黄金,2022-08-18,35,10,7,18,4112,28
000975,银泰黄金,2022-08-19,19,3,1,15,2704,20
002155,湖南黄金,2022-08-19,31,5,5,21,7685,52
600489,中金黄金,2022-08-19,62,14,6,42,9132,50
600547,山东黄金,2022-08-19,45,15,8,22,6093,38
600916,中国黄金,2022-08-19,68,17,14,37,11225,82
600988,赤峰黄金,2022-08-19,108,33,12,63,19588,222
601069,西部黄金,2022-08-19,36,8,5,23,4885,98
000975,银泰黄金,2022-08-20,2,1,0,1,525,1
002155,湖南黄金,2022-08-20,3,1,0,2,1780,7
600489,中金黄金,2022-08-20,7,1,0,6,2663,9
600547,山东黄金,2022-08-20,7,1,0,6,3332,7
600916,中国黄金,2022-08-20,10,3,0,7,3192,21
600988,赤峰黄金,2022-08-20,22,7,4,11,13274,86
601069,西部黄金,2022-08-20,4,1,0,3,787,4
000975,银泰黄金,2022-08-21,2,2,0,0,400,0
002155,湖南黄金,2022-08-21,3,1,0,2,811,0
600489,中金黄金,2022-08-21,4,1,0,3,1071,2
600547,山东黄金,2022-08-21,6,3,1,2,1441,4
600916,中国黄金,2022-08-21,6,2,1,3,1268,5
600988,赤峰黄金,2022-08-21,20,9,1,10,8297,40
601069,西部黄金,2022-08-21,4,0,0,4,601,0
000975,银泰黄金,2022-08-22,10,4,0,6,3084,7
002155,湖南黄金,2022-08-22,49,24,2,23,13761,83
600489,中金黄金,2022-08-22,37,9,4,24,4821,36
600547,山东黄金,2022-08-22,36,8,7,21,5381,27
600916,中国黄金,2022-08-22,84,25,8,51,17067,138
600988,赤峰黄金,2022-08-22,61,26,2,33,12932,112
601069,西部黄金,2022-08-22,53,22,0,31,7228,70
000975,银泰黄金,2022-08-23,9,3,2,4,2647,8
002155,湖南黄金,2022-08-23,47,11,9,27,17949,59
600489,中金黄金,2022-08-23,19,5,2,12,7302,26
600547,山东黄金,2022-08-23,35,10,2,23,10469,50
600916,中国黄金,2022-08-23,45,14,6,25,13557,71
600988,赤峰黄金,2022-08-23,64,24,10,30,21251,99
601069,西部黄金,2022-08-23,22,6,3,13,5867,42
000975,银泰黄金,2022-08-24,14,6,1,7,4424,17
002155,湖南黄金,2022-08-24,30,8,4,18,17365,68
600489,中金黄金,2022-08-24,48,5,6,37,10541,50
600547,山东黄金,2022-08-24,39,14,2,23,10095,32
600916,中国黄金,2022-08-24,53,14,8,31,13479,101
600988,赤峰黄金,2022-08-24,49,13,4,32,16834,90
601069,西部黄金,2022-08-24,36,17,3,16,7808,80
000975,银泰黄金,2022-08-25,11,6,0,5,3249,16
002155,湖南黄金,2022-08-25,28,10,2,16,26716,40
600489,中金黄金,2022-08-25,40,9,2,29,9347,31
600547,山东黄金,2022-08-25,57,22,4,31,22199,121
600916,中国黄金,2022-08-25,83,20,10,53,13653,80
600988,赤峰黄金,2022-08-25,75,29,6,40,25676,152
601069,西部黄金,2022-08-25,32,9,4,19,7292,34
000975,银泰黄金,2022-08-26,13,5,1,7,4822,23
002155,湖南黄金,2022-08-26,26,12,2,12,17202,46
600489,中金黄金,2022-08-26,51,21,2,28,19324,87
600547,山东黄金,2022-08-26,36,13,4,19,13761,49
600916,中国黄金,2022-08-26,49,10,8,31,10132,62
600988,赤峰黄金,2022-08-26,48,14,3,31,17472,64
601069,西部黄金,2022-08-26,44,10,6,28,12979,66
000975,银泰黄金,2022-08-27,2,1,0,1,1149,9
002155,湖南黄金,2022-08-27,3,2,1,0,1919,6
600489,中金黄金,2022-08-27,8,2,0,6,3572,16
600547,山东黄金,2022-08-27,8,4,1,3,4309,18
600916,中国黄金,2022-08-27,11,4,3,4,2864,6
600988,赤峰黄金,2022-08-27,9,5,1,3,4845,43
601069,西部黄金,2022-08-27,7,2,1,4,2909,24
000975,银泰黄金,2022-08-28,16,5,0,11,5552,10
002155,湖南黄金,2022-08-28,6,1,0,5,2546,8
600489,中金黄金,2022-08-28,7,3,0,4,3603,11
600547,山东黄金,2022-08-28,4,2,0,2,1364,4
600916,中国黄金,2022-08-28,8,1,1,6,2624,6
600988,赤峰黄金,2022-08-28,6,3,0,3,5611,56
601069,西部黄金,2022-08-28,5,1,0,4,1954,21
000975,银泰黄金,2022-08-29,20,9,0,11,7561,31
002155,湖南黄金,2022-08-29,19,4,1,14,7071,29
600489,中金黄金,2022-08-29,66,27,6,33,16718,78
600547,山东黄金,2022-08-29,30,12,4,14,7337,52
600916,中国黄金,2022-08-29,48,12,5,31,11261,125
600988,赤峰黄金,2022-08-29,37,16,3,18,10457,68
601069,西部黄金,2022-08-29,20,7,1,12,5064,84
000975,银泰黄金,2022-08-30,13,6,1,6,4252,11
002155,湖南黄金,2022-08-30,25,10,2,13,9358,21
600489,中金黄金,2022-08-30,42,13,3,26,8942,62
600547,山东黄金,2022-08-30,35,7,9,19,7529,35
600916,中国黄金,2022-08-30,39,17,7,15,9650,75
600988,赤峰黄金,2022-08-30,35,15,3,17,11057,69
601069,西部黄金,2022-08-30,16,4,0,12,4027,42
000975,银泰黄金,2022-08-31,9,4,0,5,3585,21
002155,湖南黄金,2022-08-31,25,5,3,17,16053,106
600489,中金黄金,2022-08-31,45,4,5,36,10507,70
600547,山东黄金,2022-08-31,48,16,7,25,9943,56
600916,中国黄金,2022-08-31,36,8,7,21,7122,44
600988,赤峰黄金,2022-08-31,54,17,6,31,18435,143
601069,西部黄金,2022-08-31,29,5,2,22,5875,47
000975,银泰黄金,2022-09-01,16,6,0,10,5935,10
002155,湖南黄金,2022-09-01,32,15,4,13,11671,19
600489,中金黄金,2022-09-01,35,14,2,19,9909,53
600547,山东黄金,2022-09-01,42,11,4,27,11879,52
600916,中国黄金,2022-09-01,49,12,9,28,11635,79
600988,赤峰黄金,2022-09-01,40,16,2,22,17344,110
601069,西部黄金,2022-09-01,27,11,3,13,5058,24
000975,银泰黄金,2022-09-02,16,2,2,12,7182,37
002155,湖南黄金,2022-09-02,14,2,3,9,6000,18
600489,中金黄金,2022-09-02,40,5,7,28,10674,46
600547,山东黄金,2022-09-02,58,17,7,34,14713,88
600916,中国黄金,2022-09-02,25,6,3,16,6636,51
600988,赤峰黄金,2022-09-02,26,5,3,18,12163,112
601069,西部黄金,2022-09-02,15,4,0,11,3414,14
000975,银泰黄金,2022-09-03,4,2,1,1,2707,5
002155,湖南黄金,2022-09-03,2,0,0,2,533,2
600489,中金黄金,2022-09-03,3,1,0,2,2280,7
600547,山东黄金,2022-09-03,9,1,0,8,6400,31
600916,中国黄金,2022-09-03,1,0,0,1,320,0
600988,赤峰黄金,2022-09-03,4,2,1,1,7077,32
601069,西部黄金,2022-09-03,5,1,0,4,1672,1
000975,银泰黄金,2022-09-04,2,1,0,1,634,0
002155,湖南黄金,2022-09-04,2,0,0,2,727,0
600489,中金黄金,2022-09-04,2,0,1,1,441,0
600547,山东黄金,2022-09-04,6,3,0,3,3125,11
600916,中国黄金,2022-09-04,7,4,0,3,3259,29
600988,赤峰黄金,2022-09-04,5,3,0,2,5398,26
601069,西部黄金,2022-09-04,2,1,0,1,428,0
000975,银泰黄金,2022-09-05,4,3,0,1,1107,8
002155,湖南黄金,2022-09-05,7,3,0,4,2471,8
600489,中金黄金,2022-09-05,35,18,4,13,8983,37
600547,山东黄金,2022-09-05,61,16,12,33,12163,58
600916,中国黄金,2022-09-05,31,17,1,13,8922,65
600988,赤峰黄金,2022-09-05,33,12,2,19,12476,72
601069,西部黄金,2022-09-05,25,5,2,18,7599,97
000975,银泰黄金,2022-09-06,8,3,2,3,3281,4
002155,湖南黄金,2022-09-06,9,4,1,4,4135,20
600489,中金黄金,2022-09-06,60,16,10,34,11505,47
600547,山东黄金,2022-09-06,46,16,3,27,10279,45
600916,中国黄金,2022-09-06,53,17,8,28,13444,95
600988,赤峰黄金,2022-09-06,44,18,7,19,17524,158
601069,西部黄金,2022-09-06,13,7,1,5,2867,13
000975,银泰黄金,2022-09-07,10,4,2,4,3232,16
002155,湖南黄金,2022-09-07,19,10,0,9,7597,45
600489,中金黄金,2022-09-07,30,10,1,19,6780,42
600547,山东黄金,2022-09-07,31,8,7,16,7657,26
600916,中国黄金,2022-09-07,20,9,1,10,6139,35
600988,赤峰黄金,2022-09-07,41,8,5,28,14197,67
601069,西部黄金,2022-09-07,6,3,0,3,1574,10
000975,银泰黄金,2022-09-08,38,15,0,23,13340,55
002155,湖南黄金,2022-09-08,50,27,4,19,16087,80
600489,中金黄金,2022-09-08,76,32,5,39,23605,246
600547,山东黄金,2022-09-08,60,24,4,32,15757,51
600916,中国黄金,2022-09-08,17,4,2,11,5065,40
600988,赤峰黄金,2022-09-08,47,24,2,21,17777,142
601069,西部黄金,2022-09-08,29,9,1,19,4925,25
000975,银泰黄金,2022-09-09,19,6,3,10,6801,29
002155,湖南黄金,2022-09-09,25,14,2,9,7705,28
600489,中金黄金,2022-09-09,51,19,5,27,13439,56
600547,山东黄金,2022-09-09,33,11,2,20,13005,78
600916,中国黄金,2022-09-09,23,8,2,13,6369,31
600988,赤峰黄金,2022-09-09,39,19,6,14,14838,91
601069,西部黄金,2022-09-09,51,25,3,23,13492,42
000975,银泰黄金,2022-09-10,5,1,1,3,2299,0
002155,湖南黄金,2022-09-10,4,3,0,1,3911,56
600489,中金黄金,2022-09-10,6,1,0,5,4198,35
600547,山东黄金,2022-09-10,4,2,0,2,1415,5
600916,中国黄金,2022-09-10,5,2,1,2,2035,17
600988,赤峰黄金,2022-09-10,2,0,0,2,987,1
601069,西部黄金,2022-09-10,6,1,0,5,2384,4
000975,银泰黄金,2022-09-11,1,0,0,1,529,4
600489,中金黄金,2022-09-11,3,2,0,1,1193,4
600547,山东黄金,2022-09-11,2,0,0,2,1163,4
600916,中国黄金,2022-09-11,1,0,0,1,1143,4
600988,赤峰黄金,2022-09-11,2,1,0,1,2332,51
000975,银泰黄金,2022-09-12,5,3,1,1,1336,8
002155,湖南黄金,2022-09-12,6,2,0,4,1723,0
600489,中金黄金,2022-09-12,9,3,0,6,3642,14
600547,山东黄金,2022-09-12,7,3,0,4,1773,6
600916,中国黄金,2022-09-12,5,2,0,3,2111,4
600988,赤峰黄金,2022-09-12,20,5,1,14,10230,84
601069,西部黄金,2022-09-12,5,1,0,4,1040,9
000975,银泰黄金,2022-09-13,28,12,6,10,5912,26
002155,湖南黄金,2022-09-13,51,23,5,23,11492,47
600489,中金黄金,2022-09-13,82,24,8,50,12463,82
600547,山东黄金,2022-09-13,67,25,4,38,12445,93
600916,中国黄金,2022-09-13,52,15,6,31,10461,67
600988,赤峰黄金,2022-09-13,115,56,7,52,27996,201
601069,西部黄金,2022-09-13,40,11,5,24,5570,40
000975,银泰黄金,2022-09-14,13,6,0,7,1631,11
002155,湖南黄金,2022-09-14,42,12,6,24,7152,51
600489,中金黄金,2022-09-14,38,12,6,20,5445,46
600547,山东黄金,2022-09-14,29,11,4,14,4184,15
600916,中国黄金,2022-09-14,44,8,5,31,5992,61
600988,赤峰黄金,2022-09-14,62,36,3,23,11605,57
601069,西部黄金,2022-09-14,43,10,9,24,4221,29
000975,银泰黄金,2022-09-15,25,6,2,17,2501,16
002155,湖南黄金,2022-09-15,38,9,7,22,5803,46
600489,中金黄金,2022-09-15,48,12,3,33,7036,88
600547,山东黄金,2022-09-15,26,6,4,16,3726,21
600916,中国黄金,2022-09-15,71,21,7,43,9310,62
600988,赤峰黄金,2022-09-15,49,19,4,26,9154,81
601069,西部黄金,2022-09-15,19,1,3,15,2025,17
000975,银泰黄金,2022-09-16,12,4,0,8,1962,11
002155,湖南黄金,2022-09-16,39,10,5,24,6005,43
600489,中金黄金,2022-09-16,65,11,8,46,8720,55
600547,山东黄金,2022-09-16,61,16,9,36,8230,52
600916,中国黄金,2022-09-16,43,14,2,27,6107,47
600988,赤峰黄金,2022-09-16,37,7,6,24,7693,55
601069,西部黄金,2022-09-16,35,8,6,21,3877,39
000975,银泰黄金,2022-09-17,3,1,0,2,969,2
002155,湖南黄金,2022-09-17,4,1,0,3,742,0
600489,中金黄金,2022-09-17,11,2,0,9,1938,15
600547,山东黄金,2022-09-17,12,5,0,7,2034,6
600916,中国黄金,2022-09-17,7,2,1,4,1028,2
600988,赤峰黄金,2022-09-17,6,3,0,3,1011,8
601069,西部黄金,2022-09-17,2,1,0,1,340,3
000975,银泰黄金,2022-09-18,2,1,0,1,306,0
002155,湖南黄金,2022-09-18,6,0,0,6,1017,1
600489,中金黄金,2022-09-18,6,1,0,5,853,1
600547,山东黄金,2022-09-18,6,3,0,3,966,2
600916,中国黄金,2022-09-18,3,2,0,1,490,1
600988,赤峰黄金,2022-09-18,6,1,0,5,1084,9
601069,西部黄金,2022-09-18,4,2,1,1,445,0
000975,银泰黄金,2022-09-19,7,2,0,5,2254,11
002155,湖南黄金,2022-09-19,26,19,0,7,13104,55
600489,中金黄金,2022-09-19,21,6,3,12,8300,55
600547,山东黄金,2022-09-19,64,13,14,37,16396,58
600916,中国黄金,2022-09-19,63,16,11,36,14919,138
600988,赤峰黄金,2022-09-19,20,7,1,12,8503,42
601069,西部黄金,2022-09-19,14,7,2,5,4455,15
000975,银泰黄金,2022-09-20,17,5,1,11,5020,15
002155,湖南黄金,2022-09-20,30,9,0,21,9494,16
600489,中金黄金,2022-09-20,33,7,2,24,9942,31
600547,山东黄金,2022-09-20,36,8,6,22,12658,36
600916,中国黄金,2022-09-20,17,5,4,8,5341,40
600988,赤峰黄金,2022-09-20,28,13,3,12,8430,55
601069,西部黄金,2022-09-20,15,2,3,10,4302,22
000975,银泰黄金,2022-09-21,25,11,1,13,8985,27
002155,湖南黄金,2022-09-21,33,10,1,22,13596,43
600489,中金黄金,2022-09-21,41,16,3,22,8619,37
600547,山东黄金,2022-09-21,37,8,5,24,14004,63
600916,中国黄金,2022-09-21,25,10,2,13,5525,26
600988,赤峰黄金,2022-09-21,41,18,4,19,15461,111
601069,西部黄金,2022-09-21,11,6,0,5,2469,3
000975,银泰黄金,2022-09-22,30,8,2,20,9669,9
002155,湖南黄金,2022-09-22,30,10,1,19,18892,147
600489,中金黄金,2022-09-22,87,29,9,49,22296,98
600547,山东黄金,2022-09-22,41,11,4,26,16194,41
600916,中国黄金,2022-09-22,27,6,5,16,5723,13
600988,赤峰黄金,2022-09-22,60,27,10,23,20421,116
601069,西部黄金,2022-09-22,23,12,2,9,7160,46
000975,银泰黄金,2022-09-23,21,7,1,13,15111,48
002155,湖南黄金,2022-09-23,12,4,2,6,5812,14
600489,中金黄金,2022-09-23,31,7,2,22,9735,53
600547,山东黄金,2022-09-23,24,5,4,15,7335,21
600916,中国黄金,2022-09-23,55,15,6,34,12723,76
600988,赤峰黄金,2022-09-23,32,9,5,18,11125,38
601069,西部黄金,2022-09-23,10,3,1,6,2914,14
000975,银泰黄金,2022-09-24,4,0,0,4,1745,4
002155,湖南黄金,2022-09-24,5,3,0,2,2001,3
600489,中金黄金,2022-09-24,11,3,1,7,4653,16
600547,山东黄金,2022-09-24,8,2,1,5,4134,5
600916,中国黄金,2022-09-24,4,1,0,3,1824,8
600988,赤峰黄金,2022-09-24,9,4,0,5,5538,36
601069,西部黄金,2022-09-24,3,0,0,3,1159,0
000975,银泰黄金,2022-09-25,2,1,0,1,962,0
002155,湖南黄金,2022-09-25,4,0,0,4,2256,9
600489,中金黄金,2022-09-25,4,0,0,4,3631,45
600547,山东黄金,2022-09-25,6,1,0,5,2072,2
600916,中国黄金,2022-09-25,4,2,0,2,1068,0
600988,赤峰黄金,2022-09-25,4,1,0,3,1880,6
601069,西部黄金,2022-09-25,4,1,0,3,1705,9
000975,银泰黄金,2022-09-26,12,4,0,8,4313,16
002155,湖南黄金,2022-09-26,17,1,2,14,6018,23
600489,中金黄金,2022-09-26,56,17,4,35,12904,69
600547,山东黄金,2022-09-26,36,7,3,26,16493,102
600916,中国黄金,2022-09-26,50,12,8,30,13500,96
600988,赤峰黄金,2022-09-26,37,9,4,24,11404,61
601069,西部黄金,2022-09-26,22,9,2,11,6004,43
000975,银泰黄金,2022-09-27,17,1,1,15,6111,15
002155,湖南黄金,2022-09-27,30,7,2,21,9323,26
600489,中金黄金,2022-09-27,57,18,9,30,17540,93
600547,山东黄金,2022-09-27,67,19,10,38,22599,77
600916,中国黄金,2022-09-27,55,13,13,29,15948,44
600988,赤峰黄金,2022-09-27,35,13,4,18,9659,55
601069,西部黄金,2022-09-27,27,10,2,15,7573,41
000975,银泰黄金,2022-09-28,7,2,0,5,2549,4
002155,湖南黄金,2022-09-28,39,15,1,23,16392,25
600489,中金黄金,2022-09-28,51,12,10,29,14136,57
600547,山东黄金,2022-09-28,46,18,3,25,19851,83
600916,中国黄金,2022-09-28,100,25,20,55,19573,94
600988,赤峰黄金,2022-09-28,32,12,5,15,10516,74
601069,西部黄金,2022-09-28,26,8,6,12,8800,76
000975,银泰黄金,2022-09-29,25,13,0,12,11283,48
002155,湖南黄金,2022-09-29,15,6,0,9,6740,14
600489,中金黄金,2022-09-29,39,12,3,24,13647,46
600547,山东黄金,2022-09-29,47,12,7,28,17086,21
600916,中国黄金,2022-09-29,74,24,6,44,15750,64
600988,赤峰黄金,2022-09-29,40,16,2,22,12761,47
601069,西部黄金,2022-09-29,19,7,1,11,6940,25
000975,银泰黄金,2022-09-30,15,7,1,7,6374,25
002155,湖南黄金,2022-09-30,23,8,3,12,13332,27
600489,中金黄金,2022-09-30,26,13,2,11,11454,42
600547,山东黄金,2022-09-30,23,7,0,16,14703,31
600916,中国黄金,2022-09-30,61,16,7,38,24219,52
600988,赤峰黄金,2022-09-30,32,15,1,16,12469,42
601069,西部黄金,2022-09-30,8,2,1,5,2693,4
002155,湖南黄金,2022-10-01,1,0,0,1,9159,25
600489,中金黄金,2022-10-01,2,1,0,1,1763,6
600547,山东黄金,2022-10-01,1,1,0,0,934,0
600916,中国黄金,2022-10-01,2,1,0,1,717,3
600988,赤峰黄金,2022-10-01,1,1,0,0,680,1
000975,银泰黄金,2022-10-02,2,1,1,0,1035,4
600489,中金黄金,2022-10-02,2,0,0,2,1543,4
600916,中国黄金,2022-10-02,2,1,0,1,1264,9
600988,赤峰黄金,2022-10-02,3,1,1,1,3112,27
601069,西部黄金,2022-10-02,1,0,0,1,581,0
000975,银泰黄金,2022-10-03,1,0,0,1,1085,10
600489,中金黄金,2022-10-03,1,0,0,1,1187,6
600547,山东黄金,2022-10-03,5,2,2,1,2358,4
600988,赤峰黄金,2022-10-03,5,2,0,3,2113,7
601069,西部黄金,2022-10-03,1,0,0,1,392,0
000975,银泰黄金,2022-10-04,1,1,0,0,338,0
002155,湖南黄金,2022-10-04,3,3,0,0,1657,5
600489,中金黄金,2022-10-04,7,3,1,3,5222,13
600547,山东黄金,2022-10-04,12,4,1,7,5947,12
600916,中国黄金,2022-10-04,4,2,0,2,1495,7
600988,赤峰黄金,2022-10-04,8,4,0,4,3838,11
601069,西部黄金,2022-10-04,3,1,0,2,1820,4
000975,银泰黄金,2022-10-05,7,2,0,5,2056,9
002155,湖南黄金,2022-10-05,1,0,1,0,475,0
600489,中金黄金,2022-10-05,2,2,0,0,1378,5
600547,山东黄金,2022-10-05,6,1,1,4,3897,13
600916,中国黄金,2022-10-05,3,3,0,0,1129,9
